date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:36:52	419/419	---M--	200	added ('OK')	image/png	etag:%22a415111a320d875e1ad79c3ff55caf2b%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/icon/plus.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/icon/plus.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/index.html)
13:36:53	136445/136445	---M--	200	added ('OK')	image/png	etag:%22c03200aa8128e94a7d929a9d5edb8242%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/slider/team-slider4.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/slider/team-slider4.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/index.html)
13:36:53	599680/599680	---M--	200	added ('OK')	image/png	etag:%225135cbea861ec2002d1e98505d62ce99%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/home/experience.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/home/experience.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/index.html)
13:36:53	119422/119422	---M--	200	added ('OK')	image/png	etag:%228173a92b026e9c4f1afa751426b09732%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/home/blog1.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/home/blog1.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/index.html)
13:36:53	114441/114441	---M--	200	added ('OK')	image/png	etag:%22921dca9d7a288d7dcfbdeb70571d0750%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/home/blog2.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/home/blog2.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/index.html)
13:36:53	129680/129680	---M--	200	added ('OK')	image/png	etag:%226cb3456426e736a55d930926013a62c7%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/home/blog3.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/home/blog3.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/index.html)
13:36:54	51/51	---MCZ	302	error ('Found')	text/plain	date:Wed,%2007%20Feb%202024%2006:40:17%20GMT	https://unpkg.com/aos@next/dist/aos.js	C:/Users/User/Downloads/UNIDEV/unpkg.com/aos@next/dist/aos.4f.delayed	(from https://www.codingwebstudio.com/livepreview/Digital%20website/index.html)
13:36:54	13800/13800	---MCZ	200	added ('OK')	application/javascript	etag:%2235e8-44lQwbzmXp8EjjBbNWf/kKDJI+M%22	https://unpkg.com/aos@3.0.0-beta.6/dist/aos.js	C:/Users/User/Downloads/UNIDEV/unpkg.com/aos@3.0.0-beta.6/dist/aos.js	(from https://www.codingwebstudio.com/livepreview/Digital%20website/index.html)
13:36:55	285314/285314	---M-Z	200	added ('OK')	application/javascript	etag:%2264ed75bb-14821%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.7.1/jquery.js	C:/Users/User/Downloads/UNIDEV/cdnjs.cloudflare.com/ajax/libs/jquery/3.7.1/jquery.js	(from https://www.codingwebstudio.com/livepreview/Digital%20website/index.html)
13:36:56	87533/87533	---M-Z	200	added ('OK')	application/javascript	etag:%2264ed75bb-76fe%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.7.1/jquery.min.js	C:/Users/User/Downloads/UNIDEV/cdnjs.cloudflare.com/ajax/libs/jquery/3.7.1/jquery.min.js	(from https://www.codingwebstudio.com/livepreview/Digital%20website/index.html)
13:36:56	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a76f-O0GzvJVmhQFaNHoiOOcdsp36Dbs%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	C:/Users/User/Downloads/UNIDEV/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	(from https://www.codingwebstudio.com/livepreview/Digital%20website/index.html)
13:36:56	7676/7676	---MCZ	200	added ('OK')	application/javascript	etag:W/%2234f87b9cdf9f83900cb69f2809dc6b31%22	https://www.codingwebstudio.com/livepreview/Digital%20website/js/script.js	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/js/script.js	(from https://www.codingwebstudio.com/livepreview/Digital%20website/index.html)
13:36:57	102137/102137	---M--	200	added ('OK')	image/png	etag:%225107df0ee7a74bfc2a93caeb699e2f34%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/hero_bg.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/hero_bg.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/css/style.css)
13:36:58	245708/245708	---M--	200	added ('OK')	image/png	etag:%22cd523677005744ce6ab1c7c8bd452372%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/about-bg.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/about-bg.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/css/style.css)
13:36:58	29462/29462	---M--	200	added ('OK')	image/jpeg	etag:%22c25450ad052b8b28ae2c425a0c249b19%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/experience_bg.jpg	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/experience_bg.jpg	(from https://www.codingwebstudio.com/livepreview/Digital%20website/css/style.css)
13:36:58	631920/631920	---M--	200	added ('OK')	image/png	etag:%2276be4077ab57a90d4cc1400193cc3f5f%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/hero.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/hero.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/css/style.css)
13:36:59	41844/41844	---M--	200	added ('OK')	image/jpeg	etag:%2267aaa62d66a0401486a4bb68cdcfde47%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/work-bg.jpg	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/work-bg.jpg	(from https://www.codingwebstudio.com/livepreview/Digital%20website/css/style.css)
13:36:59	627710/627710	---M--	200	added ('OK')	image/png	etag:%22bf272ef7e0a9cd5ee512deccbb7b594e%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/gallary-bg.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/gallary-bg.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/css/style.css)
13:36:59	2417/2417	---M--	200	added ('OK')	image/png	etag:%22f35b9826024316acb0927aa88f79f2dd%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/work-line.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/work-line.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/css/style.css)
13:36:59	259756/259756	---M--	200	added ('OK')	image/png	etag:%227c89e4a93f1b3f716754b7a8b6ca0c6b%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/experience_cercle.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/experience_cercle.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/css/style.css)
13:37:00	15081/15081	---M--	200	added ('OK')	image/png	etag:%226ce8964089f3c89039556d4060eb2650%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/icon/coming-soon.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/icon/coming-soon.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/comingsoon.html)
13:37:00	11387/11387	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%229715fde18cb03ae8c20cb0f46332250e%22	https://www.codingwebstudio.com/livepreview/Digital%20website/js/aos.js	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/js/aos.js	(from https://www.codingwebstudio.com/livepreview/Digital%20website/comingsoon.html)
13:37:00	582038/582038	---M--	200	added ('OK')	image/png	etag:%2236f00b890fe6afb799dbd43a3d2e7af5%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/pricing-bg.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/pricing-bg.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/css/style.css)
13:37:01	635447/635447	---M--	200	added ('OK')	image/png	etag:%2299469ff554b950af7e3e51402c0f342a%22	https://www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/faq-bg.png	C:/Users/User/Downloads/UNIDEV/www.codingwebstudio.com/livepreview/Digital%20website/Images/bg/faq-bg.png	(from https://www.codingwebstudio.com/livepreview/Digital%20website/css/style.css)
